id_cliente,nombre_cliente,direccion,comuna,tipo_cliente,fecha_alta_contrato
CL-01259,Irene Hermosilla Arancibia,Calle Marcela Rodríguez 610,Concepción,Residencial,2014-03-30
CL-01260,Álvaro Silva Fuentes,Calle Gabriela Mistral 7758,Hualpén,Residencial,2020-07-27
CL-01261,Pamela Ayelén Tapia Castillo,Enrique Mac Iver 495 Piso 8,Concepción,Residencial,2023-11-14
CL-01262,Reinaldo Diego Martínez Tobar,Calle Lautaro 84,Chiguayante,Residencial,2021-03-31
CL-01263,María Alicia Durán Silva,Avda. Los Higos 296 Piso 7,Concepción,Residencial,2024-07-05
CL-01264,Miguel Rodrigo Muñoz Martinez,Lautaro 31 Of. 8172,Talcahuano,Residencial,2021-04-27
CL-01265,Alonso Jaime Chávez Mendoza,Calle Diana Vidal 7542,Concepción,Residencial,2015-04-26
CL-01266,Jessica Marjorie Contreras Rodríguez,Gabriela Araya 524,Concepción,Comercial,2012-06-08
CL-01267,Anahis Beltrán Muñoz,Lautaro 377 Dpto. 251,Talcahuano,Residencial,2024-06-14
CL-01268,Nicolás Olave Martínez,Calle Anahí Silva 947 Of. 137,Talcahuano,Residencial,2018-05-17
CL-01269,Oscar Christian Soto Pacheco,Los Pinos 3380,Hualpén,Residencial,2022-04-06
CL-01270,Adolfo Claudio Zúñiga Manríquez,Av. Las Malvas 7572 Dpto. 529,Concepción,Residencial,2017-10-09
CL-01271,Miguel Yáñez,Daniel Sepúlveda 588 Dpto. 576,Hualpén,Residencial,2017-01-27
CL-01272,Emilio Rodrigo Barrera Sepúlveda,Las Margaritas 33,San Pedro de la Paz,Residencial,2017-03-27
CL-01273,Daniela Maribel Zúñiga Salazar,Av. Santa María 7867 Of. 325,Chiguayante,Residencial,2014-08-13
CL-01274,Domingo Riquelme,Armando Salas 904 Of. 469,Concepción,Residencial,2013-07-05
CL-01275,José Alfonso Quiroga Pérez,Lautaro 14,Talcahuano,Residencial,2023-08-14
CL-01276,Carlos Rojas-Cisternas Villalobos,Avenida Los Copihues 427 Of. 6617,Concepción,Residencial,2025-04-02
CL-01277,María Osorio,Calle Caupolicán 86 Dpto. 8678,Concepción,Residencial,2018-10-27
CL-01278,Jacqueline Gómez Ortiz,Calle Juan Retamal 3842 Piso 33,San Pedro de la Paz,Residencial,2014-05-06
CL-01279,Marcela Andrade Oyarce,Calle Roxana Torres 271 Dpto. 775,Concepción,Residencial,2013-02-12
CL-01280,Mauricio Raimundo Cruz Saavedra,Calle Aníbal Pinto 5851 Piso 98,Talcahuano,Residencial,2025-05-17
CL-01281,Bruno Gonzalo Aguirre Cisterna,Calle Los Copihues 19,Hualpén,Residencial,2023-11-27
CL-01282,Catalina Fernanda Muñoz Núñez,Jimena Torres 9269,Chiguayante,Residencial,2023-02-04
CL-01283,Rosa Arcos Fernández,Camino Francisco Bilbao 247,Talcahuano,Industrial,2011-12-02
CL-01284,Roberto Riveros Martínez,Paula Jaraquemada 87,Concepción,Residencial,2024-10-28
CL-01285,Cristóbal Gutiérrez Suárez,Av. María Aránguiz 105,Talcahuano,Residencial,2012-03-23
CL-01286,Ana Rojas-Miranda Méndez,Calle Los Encinos 5724,Talcahuano,Residencial,2023-12-21
CL-01287,Gonzalo Luis Gómez Mansilla,Daniela Contreras 52 Piso 6,Concepción,Comercial,2020-12-31
CL-01288,Gerardo Meléndez-Poblete Matamala,Francisco Toro 55,Talcahuano,Residencial,2015-08-18
CL-01289,Marisol Cecilia Fernández Barra,Av. Andrés Arias 6,Concepción,Comercial,2024-05-23
CL-01290,Emma Maldonado Valenzuela,Sofía Cerda 9272,Concepción,Industrial,2013-04-23
CL-01291,Bernardo Riquelme Soto,Av. Luis Vega 7049,Talcahuano,Residencial,2022-12-23
CL-01292,María Rojas,Av. Camilo Aguilera 327,Concepción,Industrial,2022-05-13
CL-01293,Natalia Emilia Pino Quezada,Los Copihues 649 Dpto. 570,Hualpén,Residencial,2023-09-18
CL-01294,Carmen Anahí Romero Guzmán,Los Coihues 30 Dpto. 80,Hualpén,Residencial,2014-05-22
CL-01295,Maricela Estefanía Morales Silva,Calle Juan Miranda 44,Chiguayante,Residencial,2025-06-09
CL-01296,Beatriz Stephanie Contreras Castillo,Calle Las Lilas 49,Concepción,Residencial,2014-07-07
CL-01297,Emmanuel Bravo Avilés,Calle Jorge Fuentes 2235,Concepción,Residencial,2023-06-05
CL-01298,Rosa Blanca Muñoz Sepúlveda,Av. Giovanni Plaza 4019,Concepción,Residencial,2020-12-30
CL-01299,Matías Ruiz-Opazo,Calle Las Manzanillas 703 Of. 9884,Hualpén,Industrial,2016-11-15
CL-01300,José Matamala Varela,Calle Camila Suazo 729,Chiguayante,Residencial,2024-10-17
CL-01301,Alejandro Silva,Av. Arturo Prat 283,Concepción,Residencial,2018-09-03
CL-01302,Pablo Velásquez,Avda. Los Piñones 6907,San Pedro de la Paz,Comercial,2024-09-04
CL-01303,Johanna Aravena,Los Alerces 192 Dpto. 723,Concepción,Comercial,2021-03-20
CL-01304,Génesis Yáñez Henríquez,Los Lirios 2542,Talcahuano,Comercial,2020-01-05
CL-01305,Walter Benjamín Véliz Barrera,Barros Arana 893,Chiguayante,Residencial,2018-07-10
CL-01306,Daniel Joaquín Prado Echeverría,Yuliana Soto 4671 Dpto. 375,San Pedro de la Paz,Industrial,2021-11-24
CL-01307,Yessica Neira Velásquez,Calle Los Higos 586 Piso 1,Chiguayante,Residencial,2012-09-27
CL-01308,Amanda Silva Bustamante,Katherine Peña 10,Chiguayante,Residencial,2014-06-08
CL-01309,Raúl Rojas Donoso,Jordán Cortés 2032,Talcahuano,Residencial,2011-08-30
CL-01310,Abel Luis Chacón Torres,Caupolicán 15,Chiguayante,Residencial,2016-03-27
CL-01311,Víctor Mendoza Cisterna,Calle Camilo Henríquez 414 Of. 8088,Concepción,Residencial,2021-01-07
CL-01312,Tomás Ortiz,Calle Los Higos 342,San Pedro de la Paz,Residencial,2020-01-12
CL-01313,José Guzmán,Joaquín Neira 3581,Talcahuano,Residencial,2015-07-18
CL-01314,Felipe Castro,Avda. Los Tilos 767,Chiguayante,Residencial,2017-08-17
CL-01315,Carlos Luis Castro Soto,Av. Violeta Quezada 7,Talcahuano,Residencial,2024-05-12
CL-01316,Carlos Maximiliano García Muñoz,Calle Ramón Carnicer 7784 Piso 90,Hualpén,Residencial,2013-05-27
CL-01317,Benjamín Pablo García Vera,Mauricio Palacios 856 Dpto. 762,Talcahuano,Residencial,2019-05-30
CL-01318,Javiera Elba Toledo Medina,Avenida Germán Riquelme 65 Dpto. 96,Chiguayante,Residencial,2016-09-22
CL-01319,Ana María Cáceres Orellana,Av. José Rodríguez 8624,Concepción,Residencial,2017-05-29
CL-01320,Constanza Scarlett Sánchez Pineda,Eduardo Quezada 3201,Concepción,Residencial,2019-06-30
CL-01321,Olga Denisse Tapia Orellana,Pasaje María Donoso 7009,Concepción,Comercial,2023-03-19
CL-01322,Manuel Santos Miranda,Av. Claudio López 145 Of. 456,Concepción,Residencial,2013-02-17
CL-01323,Lorena Romero Ferrada,Las Malvas 2003,San Pedro de la Paz,Residencial,2014-03-03
CL-01324,Fernando Emiliano Álvarez Ossandón,Calle Mac Iver 38,Concepción,Residencial,2015-03-15
CL-01325,Mario Arriagada,Calle Vicente Pérez 160,San Pedro de la Paz,Residencial,2016-09-17
CL-01326,Cecilia Tamara Toledo Valdés,Pasaje Esmeralda 705 Piso 6,Talcahuano,Residencial,2023-09-05
CL-01327,Marcelo Gómez Campos,Calle Gabriela Mistral 6438 Dpto. 4309,Concepción,Residencial,2024-04-02
CL-01328,Gabriel Pedro Garrido Arias,Calle Los Lirios 42,Chiguayante,Residencial,2024-07-25
CL-01329,Julieta Alejandra Vargas Leal,Camino Jazmín Fuenzalida 2944,Hualpén,Residencial,2016-10-11
CL-01330,Jhonatan Miguel Navarro Arriagada,Calle Los Encinos 66 Piso 4,Talcahuano,Residencial,2023-02-01
CL-01331,Nelson González Aravena,Los Abedules 668,Talcahuano,Residencial,2025-02-08
CL-01332,Pamela Elgueta Retamal,Casanova 53 Of. 1427,Chiguayante,Residencial,2023-10-13
CL-01333,Rosario Lidia Pérez Muñoz,Los Pinos 91,Concepción,Residencial,2012-08-15
CL-01334,Edith Rivera Huerta,Camino Los Alerces 499 Dpto. 42,San Pedro de la Paz,Residencial,2024-02-15
CL-01335,Patricia Alexandra Astudillo González,Francisco Tapia 81 Dpto. 7434,San Pedro de la Paz,Residencial,2015-08-16
CL-01336,Claudio Espinoza,Valentina Donoso 3 Piso 44,Hualpén,Comercial,2013-01-28
CL-01337,Liam Rodrigo Soto Cabrera,Calle Marcelo Vásquez 738 Of. 141,Concepción,Industrial,2016-05-14
CL-01338,Víctor Medina Riquelme,Calle Isidora Briceño 242 Piso 4,Hualpén,Residencial,2024-02-18
CL-01339,Santiago Castillo,Ángela Zambrano 2378 Piso 6,Concepción,Residencial,2021-07-21
CL-01340,Daniel Leyton,Las Mosquetas 561 Dpto. 578,Concepción,Residencial,2024-01-23
CL-01341,Ximena Ignacia Poblete Guerra,Calle Gabriela Mistral 775 Piso 36,Concepción,Residencial,2020-07-12
CL-01342,Rosa María Castro Donoso,Calle Estrella Aburto 55 Of. 618,Talcahuano,Residencial,2019-02-10
CL-01343,Gaspar Jorge Concha Arcos,Calle Federico Hernández 90,San Pedro de la Paz,Comercial,2012-03-22
CL-01344,Valentina Elena Aguilera Pinilla,Arturo Prat 186 Piso 73,Chiguayante,Comercial,2024-11-10
CL-01345,María Parraguez,Calle Arturo Prat 57 Piso 9,Chiguayante,Residencial,2021-10-23
CL-01346,Pedro Zapata-Cáceres,Calle Caupolicán 806,Talcahuano,Residencial,2019-08-14
CL-01347,Dylan Araya Vásquez,Mauro Flores 5679,Talcahuano,Residencial,2022-02-21
CL-01348,José Víctor Pérez Velásquez,María Valdés 686,Talcahuano,Residencial,2021-10-31
CL-01349,Douglas Romero Díaz,Renato Concha 70,San Pedro de la Paz,Residencial,2015-07-17
CL-01350,Felipe César Soto Jiménez,Calle Javiera Ávila 8898 Piso 60,Concepción,Residencial,2020-06-21
CL-01351,Isabella Núñez Valenzuela,Calle Los Higos 17,San Pedro de la Paz,Residencial,2012-05-25
CL-01352,Miguel Juan Núñez Pardo,Pablo Cruz 7670 Piso 3,Hualpén,Residencial,2012-05-26
CL-01353,Valeria Baeza Méndez,Calle Colo Colo 399,Talcahuano,Residencial,2014-12-05
CL-01354,María Rosa Herrera Bastías,Aída Collao 782,Chiguayante,Comercial,2016-06-02
CL-01355,Cesar Claudio Gómez Méndez,Avda. Constanza Soto 90 Piso 34,Talcahuano,Residencial,2016-12-05
CL-01356,Gabriel Álvarez Molina,Sandra Muñoz 99 Of. 4315,San Pedro de la Paz,Residencial,2018-08-31
CL-01357,Francisco Arriagada Villalobos,Calle Pedro de Valdivia 369,San Pedro de la Paz,Residencial,2012-08-07
CL-01358,Domingo William Hidalgo Jara,Isidora Ortega 9549,Talcahuano,Residencial,2014-07-13
CL-01359,Silvia Carrasco Ramírez,Calle Los Girasoles 44,Concepción,Residencial,2016-02-29
CL-01360,Juan Arenas Ramírez,Avda. Ángel Maturana 8816,Hualpén,Residencial,2018-11-08
CL-01361,Valentina Romero Valencia,Freire 5,San Pedro de la Paz,Comercial,2020-09-13
CL-01362,Rodolfo Juan Herrera Alarcón,Calle Ramón Picarte 9492,Concepción,Residencial,2015-05-20
CL-01363,Fernanda Briceño Carrillo,Arturo Prat 20,Hualpén,Comercial,2020-07-30
CL-01364,Miguel Héctor González Toledo,Pasaje Los Copihues 840 Dpto. 30,Hualpén,Residencial,2018-03-22
CL-01365,Carla Guillermina Cabello Romero,Calle Mauricio Rivas 524 Of. 1503,Chiguayante,Residencial,2017-12-14
CL-01366,Jhon Segundo Jara Chávez,Patricia Pacheco 711 Of. 2062,Concepción,Residencial,2016-06-21
CL-01367,Eliana Carrasco-Acuña Coronado,Los Calafates 108,Chiguayante,Residencial,2012-03-28
CL-01368,Camila Gabriela Arenas Muñoz,Calle Esmeralda 5263,San Pedro de la Paz,Residencial,2012-02-17
CL-01369,Francisco Víctor Marín Gutiérrez,Calle Las Mosquetas 624 Of. 270,Concepción,Residencial,2020-06-27
CL-01370,Martina Mancilla,Av. Las Maravillas 7253,Concepción,Residencial,2012-12-25
CL-01371,Marcel Rodrigo Díaz Muñoz,María Belmar 8,San Pedro de la Paz,Comercial,2017-03-09
CL-01372,Jorge Cristóbal Gaete Muñoz,Calle Ximena Vargas 703 Of. 3704,Concepción,Comercial,2024-07-30
CL-01373,Carlos Ronald Jorquera Jara,Esmeralda 14 Piso 5,Chiguayante,Comercial,2016-11-17
CL-01374,María Adela Olave González,Calle Los Piñones 575 Of. 7039,Talcahuano,Residencial,2017-10-20
CL-01375,Rosario Ana Chacón Tapia,Calle Pedro de Valdivia 4,Concepción,Residencial,2018-05-11
CL-01376,Mateo Fredes,Pasaje Los Calafates 432 Piso 70,San Pedro de la Paz,Residencial,2022-12-16
CL-01377,Danitza Mondaca-Díaz,Aurora Veloso 391 Piso 89,Talcahuano,Residencial,2019-03-23
CL-01378,Domingo Ramírez,Avda. Aurelio Flores 722,Talcahuano,Residencial,2012-01-17
CL-01379,Julio Bernabé Gutiérrez Muñoz,Calle Gabriela Mistral 7,Talcahuano,Residencial,2025-01-03
CL-01380,Nancy Eva Carrasco Rojas,Av. Marta Retamales 39,Hualpén,Residencial,2020-01-20
CL-01381,Ámbar Santos,Calle Ximena Aravena 9,Concepción,Residencial,2013-09-15
CL-01382,María Jacqueline Ponce Díaz,Los Lirios 156 Piso 1,Talcahuano,Residencial,2018-01-06
CL-01383,Fabiola Salinas Vidal,Carlos Bustos 44 Dpto. 53,San Pedro de la Paz,Residencial,2024-04-21
CL-01384,Héctor Leonardo Pavez Medina,Calle José Brito 3076,Concepción,Residencial,2012-12-23
CL-01385,Raimundo Guillermo Muñoz Espinoza,Avda. Las Maravillas 2049,Hualpén,Residencial,2024-02-07
CL-01386,Daniel Tapia,Calle Los Encinos 697,Talcahuano,Comercial,2018-12-02
CL-01387,Cinthia Miranda Ramos,Fernando Muñoz 765,Chiguayante,Residencial,2019-05-12
CL-01388,Claudio Diego Acevedo Cáceres,Avda. Álvaro Astudillo 3059 Dpto. 482,Concepción,Residencial,2021-05-20
CL-01389,Gladys Isabel Robles Cortés,Yenny Fica 519,San Pedro de la Paz,Residencial,2018-04-24
CL-01390,Francisco Gonzalo Figueroa Pérez,Pasaje Marcelo Quintanilla 60 Piso 8,Talcahuano,Residencial,2012-12-23
CL-01391,Lucía Rosario Casanova Soto,Calle Lord Thomas Cochrane 707,Concepción,Residencial,2012-11-05
CL-01392,Manuel Jorge Carrasco Tapia,Pasaje Irarrázabal 3 Of. 540,Concepción,Residencial,2016-08-29
CL-01393,Margarita Mendoza Saldaña,Los Naranjos 2253 Of. 6372,Concepción,Residencial,2024-07-12
CL-01394,Emily Rosas González,Calle Los Aromos 617,Talcahuano,Residencial,2017-06-24
CL-01395,Gaspar Orellana,Calle Violeta Vallejos 2025,Talcahuano,Residencial,2022-09-21
CL-01396,Lucas Godoy Valdés,Alejandro Castillo 5424,Chiguayante,Comercial,2025-03-24
CL-01397,Paula Daniela Mella Godoy,Los Robles 804 Piso 90,Talcahuano,Residencial,2013-02-12
CL-01398,Violeta Cárcamo Henríquez,Avda. Felipe Díaz 1 Of. 676,Concepción,Residencial,2019-07-03
CL-01399,Catalina Jennifer Aguirre Castillo,Las Margaritas 8851,Hualpén,Residencial,2018-02-13
CL-01400,Héctor Acuña Silva,Av. Cristóbal Pérez 134,Chiguayante,Residencial,2023-03-07
CL-01401,Pilar Cynthia Jara Olivares,Domingo Salinas 6811,Concepción,Residencial,2017-09-05
CL-01402,Amelia Lorena García González,Calle Las Mosquetas 253 Piso 80,Concepción,Residencial,2019-08-25
CL-01403,Carolina Bascuñán,Calle Las Rosas 50,Concepción,Residencial,2021-07-08
CL-01404,Tomás Salas Norambuena,Calle Los Naranjos 4 Of. 382,Chiguayante,Residencial,2014-05-14
CL-01405,Andrea Lorena Flores Rodríguez,Calle Paula Martínez 40,Hualpén,Residencial,2014-04-30
CL-01406,Danae María Rodríguez Paredes,David Salgado 9078 Dpto. 3226,Talcahuano,Residencial,2017-05-01
CL-01407,Alejandro Flores Díaz,Avenida Las Manzanillas 633 Of. 462,Chiguayante,Industrial,2018-03-18
CL-01408,Constanza Erika Díaz Rojas,Leidy Gómez 98,Chiguayante,Residencial,2012-02-15
CL-01409,Dominique Isabel Martínez Contreras,Michimalonco 898,Hualpén,Residencial,2016-01-12
CL-01410,María Scarleth Seguel López,Camila Toloza 29,San Pedro de la Paz,Residencial,2011-12-07
CL-01411,Santiago Fernando Cerda Oñate,Calle Javiera Almonacid 2661 Piso 98,Concepción,Residencial,2025-02-10
CL-01412,Irma Margarita González Morales,José Martínez 221 Of. 5603,Concepción,Residencial,2019-01-18
CL-01413,Alexander Mauricio Trujillo Segura,Calle Las Rosas 807,Concepción,Residencial,2016-10-14
CL-01414,Franco Fernández Oliva,Caupolicán 4082 Dpto. 771,Concepción,Comercial,2015-02-12
CL-01415,Rafael Gómez Cabrera,Calle Florencia Cabezas 36 Piso 2,Talcahuano,Residencial,2020-07-19
CL-01416,Francisca Mary Guajardo Navarro,Marta González 2026 Of. 184,San Pedro de la Paz,Residencial,2012-06-23
CL-01417,Maite Andrea Barros Gutiérrez,Las Malvas 470 Piso 18,Concepción,Residencial,2016-05-29
CL-01418,Isabella Sandra Montero Aguirre,Calle Arturo Prat 660 Dpto. 528,Concepción,Residencial,2016-02-13
CL-01419,Nicole Milagros Paredes Bruna,Sonia Silva 19,Talcahuano,Residencial,2021-06-01
CL-01420,Alfredo Benjamín Peña Valenzuela,Calle René Delgado 5209,San Pedro de la Paz,Residencial,2019-03-05
CL-01421,María Pía Gatica Molina,Avenida Alfredo Henríquez 679 Dpto. 119,Concepción,Residencial,2014-12-30
CL-01422,Paula González,Renata Garrido 5757,Talcahuano,Residencial,2024-11-11
CL-01423,Benjamín Mella,Av. Las Margaritas 620 Piso 58,Concepción,Residencial,2025-05-12
CL-01424,Sonia Constanza Ruz Morales,Calle Rosa González 789 Piso 5,Concepción,Residencial,2019-08-21
CL-01425,Camila González,Avda. Los Calafates 3 Dpto. 95,San Pedro de la Paz,Residencial,2019-11-05
CL-01426,Martín Sergio Pérez Baeza,Nicole Cortés 703 Dpto. 9162,San Pedro de la Paz,Comercial,2022-03-12
CL-01427,Antonia Sofía Muñoz Moya,Calle Los Alerces 3660 Dpto. 9151,Concepción,Residencial,2013-10-27
CL-01428,Armando Mena Delgado,Los Copihues 417,San Pedro de la Paz,Industrial,2013-10-08
CL-01429,Andrea Herrera,Michimalonco 8058,Hualpén,Residencial,2017-02-21
CL-01430,Arturo Luciano Ávalos Miranda,Esmeralda 6133,San Pedro de la Paz,Residencial,2013-07-12
CL-01431,Pablo Reynaldo Núñez Ramírez,Las Lilas 4645 Dpto. 857,Talcahuano,Residencial,2018-02-03
CL-01432,Danitza Nora Avendaño Hernández,Natalie Pérez 989,Talcahuano,Residencial,2022-05-31
CL-01433,Luis Diego Toro Flores,Balmaceda 765 Dpto. 883,Talcahuano,Residencial,2018-04-15
CL-01434,Gael Luis Castillo Figueroa,Vicente Guerrero 4702 Of. 2774,Hualpén,Residencial,2019-05-17
CL-01435,Felipe Daniel Navarro Díaz,Calle Colo Colo 467,Concepción,Residencial,2012-06-21
CL-01436,Paola Díaz Espinoza,Av. Claudia Neira 432,Concepción,Residencial,2016-02-29
CL-01437,Tránsito Rodríguez Alvarado,Calle Los Abedules 62 Dpto. 726,Concepción,Residencial,2022-12-09
CL-01438,Camila Estrada,Calle Paul Arancibia 93 Piso 2,Chiguayante,Residencial,2024-07-18
CL-01439,Hilda Concha-Ossandón Meza,Avenida María Soto 701,Concepción,Comercial,2017-07-12
CL-01440,Dylan Cortés Rubilar,Avda. Patricia Vásquez 9471,Hualpén,Residencial,2018-04-30
CL-01441,Cristina Karina Molina Delgado,María Catalán 5515,San Pedro de la Paz,Residencial,2023-09-15
CL-01442,Teófilo Reyes Durán,Av. Juan Belmar 2999 Dpto. 83,Concepción,Residencial,2011-08-07
CL-01443,Emily Violeta Hidalgo Rojas,José de San Martín 3226,Hualpén,Residencial,2023-10-15
CL-01444,Carlos Francisco Muñoz Aránguiz,Los Lirios 233,Talcahuano,Residencial,2014-05-16
CL-01445,Emily Carrasco,Gustavo Muñoz 147 Piso 0,San Pedro de la Paz,Residencial,2013-08-30
CL-01446,Renato Maldonado Sobarzo,Calle Lautaro 9529 Piso 22,Concepción,Residencial,2018-10-03
CL-01447,María Nadia Carrasco Gutiérrez,Las Mosquetas 30,Hualpén,Residencial,2014-05-27
CL-01448,Rocío Valenzuela,Calle Las Margaritas 67 Of. 8263,Chiguayante,Residencial,2024-02-25
CL-01449,Cristina Molina García,Pascuala Astorga 120 Dpto. 7763,San Pedro de la Paz,Residencial,2018-01-03
CL-01450,Aníbal Juan Ramírez Ulloa,Calle Los Naranjos 2793,Hualpén,Comercial,2018-03-31
CL-01451,Juan Marco Avendaño Quispe,Maritza Donoso 598,Talcahuano,Residencial,2016-12-01
CL-01452,Alex Felipe Moraga Gutiérrez,Calle Las Manzanillas 609,Hualpén,Residencial,2019-11-01
CL-01453,Sebastián Vicente Inostroza Sánchez,Av. Las Rosas 33 Piso 46,San Pedro de la Paz,Residencial,2022-11-23
CL-01454,Esther Paula Hernández Parra,Avda. Edson Castro 321,Hualpén,Residencial,2014-08-24
CL-01455,Iris Cancino Pardo,Calle San Martín 3001,Concepción,Comercial,2015-12-22
CL-01456,Lorenzo Marcos Aliaga San Martín,Colo Colo 99 Of. 547,San Pedro de la Paz,Residencial,2020-06-20
CL-01457,Cristian Henríquez Aguilera,Gabriela Mistral 287,Hualpén,Residencial,2022-11-22
CL-01458,Juan López Pizarro,Calle Mauricio Navarrete 558,Hualpén,Comercial,2021-06-24
CL-01459,José Mauricio Valencia Leiva,Patricio Lynch 513,Concepción,Residencial,2013-11-04
CL-01460,Juliana Miranda,Balmaceda 99 Piso 6,Hualpén,Residencial,2013-04-20
CL-01461,Macarena Salazar Muñoz,Patricio Parra 4638 Dpto. 97,Talcahuano,Residencial,2018-10-15
CL-01462,Elena Catalina Alarcón Castro,Calle Paula Jaraquemada 226 Piso 6,Hualpén,Residencial,2024-09-29
CL-01463,Agustina Ruiz Alfaro,Calle Juan Mackenna 78,Concepción,Residencial,2017-07-05
CL-01464,Petronila Mansilla Gutiérrez,Los Aromos 66 Piso 65,Hualpén,Industrial,2025-02-03
CL-01465,César Concha,Calle Patricio González 9875,San Pedro de la Paz,Residencial,2011-08-08
CL-01466,Valentina Aguilera Zapata,Abraham Álvarez 6166 Piso 5,Concepción,Residencial,2019-02-28
CL-01467,Arnaldo Astorga González,Av. Erick Castro 89,San Pedro de la Paz,Residencial,2022-12-29
CL-01468,Carmela Campos Toledo,Calle Los Alerces 7868 Dpto. 883,Talcahuano,Residencial,2024-09-19
CL-01469,Catalina Laura Palacios Valenzuela,Los Cactus 7,San Pedro de la Paz,Comercial,2011-08-25
CL-01470,Mateo Molina,Av. Manuel Rodríguez 42,Chiguayante,Residencial,2024-05-13
CL-01471,Adrián Alexis Pérez Inostroza,Calle Lautaro 9089 Dpto. 209,Hualpén,Residencial,2024-06-21
CL-01472,Claudia Soledad Quinteros Campos,María Córdova 897 Of. 5723,Chiguayante,Residencial,2013-04-16
CL-01473,Alfonso González-Díaz Astudillo,Calle Los Carrera 145 Piso 73,San Pedro de la Paz,Residencial,2021-08-24
CL-01474,Marcia Hernández Miranda,Camino Los Cactus 573 Of. 905,Talcahuano,Residencial,2011-08-26
CL-01475,Patricia Pabla Peña Román,Alonso de Ercilla 54,Talcahuano,Residencial,2017-12-07
CL-01476,Jorge Luciano Castro Acosta,Av. Los Copihues 389,Hualpén,Residencial,2023-02-20
CL-01477,Maximiliano Serrano Hernández,Pedro Astorga 1342 Dpto. 8519,Chiguayante,Residencial,2019-04-26
CL-01478,Pedro Diego Toledo Aravena,Los Coihues 214 Of. 964,Chiguayante,Residencial,2021-07-19
CL-01479,María Aurora González Acevedo,Calle Lautaro 7958,Chiguayante,Residencial,2013-11-16
CL-01480,Jacqueline María Cerda Aracena,Calle Colo Colo 732 Dpto. 558,Talcahuano,Industrial,2018-04-24
CL-01481,Bárbara Núñez,Baquedano 23 Piso 3,Chiguayante,Residencial,2018-03-11
CL-01482,Aarón Eduard Mamani Fredes,Diego Barros Arana 215 Of. 917,Concepción,Residencial,2017-12-02
CL-01483,María Florencia Carrasco Rodríguez,Av. Bernardo Maturana 969 Of. 306,Talcahuano,Residencial,2021-12-29
CL-01484,Alex Cisterna Morales,Las Mandarinas 9717,Concepción,Residencial,2022-02-12
CL-01485,Margarita Cruz,Av. Francisco Ávila 606,Talcahuano,Residencial,2013-03-26
CL-01486,Valeria Ignacia Aravena Zúñiga,César Saavedra 884 Piso 59,Talcahuano,Comercial,2022-03-06
CL-01487,Wilfredo Huerta-González Figueroa,Los Digitales 953,Talcahuano,Residencial,2015-08-20
CL-01488,Benjamín Parra,Joaquín Salgado 83,Hualpén,Residencial,2016-01-03
CL-01489,Julia María Gallardo Quispe,Las Rosas 5908,Talcahuano,Residencial,2021-03-30
CL-01490,Noelia Domínguez-Araneda Álvarez,Atilio Solís 926 Dpto. 784,Talcahuano,Comercial,2018-04-08
CL-01491,Roberto Ignacio Almonacid Yáñez,Psje. Hernán Campos 3961,Concepción,Residencial,2018-08-05
CL-01492,Matías Catalán Guerrero,María Suazo 98,Talcahuano,Residencial,2016-12-30
CL-01493,Natalia Ana Ponce Gutiérrez,Pasaje Nelson Ortega 318,Concepción,Residencial,2011-07-22
CL-01494,Mateo Pérez Alarcón,Los Cactus 16,Concepción,Residencial,2019-12-22
CL-01495,Mayte Joselyn Gaete Espinoza,Calle Esmeralda 929,Hualpén,Residencial,2011-08-30
CL-01496,Valentín Luis López Alvarado,Pedro Aguirre Cerda 8864,Hualpén,Comercial,2024-03-29
CL-01497,Inés Abigail Quispe Gaete,Avda. María Leiva 996,Hualpén,Residencial,2013-08-03
CL-01498,Marta Barrientos Mansilla,Calle Raquel González 331,Talcahuano,Residencial,2012-03-18
CL-01499,Gabriel Almonacid Parada,Calle José Victorino Lastarria 157,Talcahuano,Residencial,2013-07-09
CL-01500,Juan Luis Abarca Rocha,Avenida Mauricio Hidalgo 538 Of. 1446,San Pedro de la Paz,Comercial,2023-07-18
